TAHUN;BULAN;HARI;JAM;CURAH HUJAN;DAYA;DEBIT AIR;Temperatur;
2020;3;6;18.00.00;1.4;760,38;0,93;27,56;
2020;3;6;19.00.00;1.28;675,91;0,83;27,5;
2020;3;6;20.00.00;1.01;706,08;0,87;27,47;
2020;3;6;21.00.00;0.81;690,36;0,85;27,4;
2020;3;6;22.00.00;0.82;655,76;0,82;27,33;
2020;3;6;23.00.00;0.92;635,12;0,8;27,34;
2020;3;7;00.00.00;1.22;510,98;;27,42;
2020;3;7;01.00.00;1.54;602,16;0,75;27,43;
2020;3;7;02.00.00;1.86;620,81;0,77;27,39;
2020;3;7;03.00.00;2.04;600,49;0,75;27,37;
2020;3;7;04.00.00;2.14;585,42;0,73;27,37;
2020;3;7;05.00.00;1.92;596,26;0,75;27,34;
2020;3;7;06.00.00;1.54;597,46;0,75;27,24;
2020;3;7;07.00.00;1.15;550,66;0,69;27,16;
2020;3;7;08.00.00;0.66;582,45;0,73;27,06;
2020;3;7;09.00.00;0.44;554,38;0,7;26,95;
2020;3;7;10.00.00;0.29;554,53;0,7;26,87;
2020;3;7;11.00.00;0.2;574,76;0,72;26,9;
2020;3;7;12.00.00;0.19;554,62;0,7;26,95;
2020;3;7;13.00.00;0.2;557,07;0,7;26,94;
2020;3;7;14.00.00;0.23;556,81;0,7;26,87;
2020;3;7;15.00.00;0.25;570,71;0,72;26,74;
2020;3;7;16.00.00;0.3;553,76;0,7;26,54;
2020;3;7;17.00.00;0.33;554,19;0,7;26,37;
2020;3;7;18.00.00;0.38;555,8;0,7;26,19;
2020;3;7;19.00.00;0.39;549,12;0,7;26,09;
2020;3;7;20.00.00;0.37;548,34;0,7;26,09;
2020;3;7;21.00.00;0.32;548,02;0,7;26,14;
2020;3;7;22.00.00;0.35;547,57;0,7;26,27;
2020;3;7;23.00.00;0.51;546,79;0,7;26,61;
2020;3;8;00.00.00;0.86;499,07;;26,96;
2020;3;8;01.00.00;1.51;547,1;0,7;27,42;
2020;3;8;02.00.00;2.37;532,68;0,67;27,97;
2020;3;8;03.00.00;3.56;549,24;0,69;28,37;
2020;3;8;04.00.00;4.82;547,26;0,69;28,56;
2020;3;8;05.00.00;5.85;518,28;0,63;28,53;
2020;3;8;06.00.00;6.29;550,44;0,72;28,37;
2020;3;8;07.00.00;5.44;546,37;0,69;28,17;
2020;3;8;08.00.00;3.09;530,69;0,68;27,9;
2020;3;8;09.00.00;1.38;534,06;0,68;27,56;
2020;3;8;10.00.00;0.53;537,05;0,68;27,26;
2020;3;8;11.00.00;0.23;535,81;0,68;27,13;
2020;3;8;12.00.00;0.17;534,76;0,68;27,12;
2020;3;8;13.00.00;0.17;552,11;0,7;27,08;
2020;3;8;14.00.00;0.17;518,29;0,66;27,05;
2020;3;8;15.00.00;0.17;518,3;0,66;27,01;
2020;3;8;16.00.00;0.18;567,04;0,72;26,97;
2020;3;8;17.00.00;0.21;533,78;0,68;26,94;
2020;3;8;18.00.00;0.28;534,46;0,68;26,94;
2020;3;8;19.00.00;0.35;546,37;0,7;27,01;
2020;3;8;20.00.00;0.49;529,47;0,68;27,15;
2020;3;8;21.00.00;0.61;528,47;0,68;27,15;
2020;3;8;22.00.00;0.64;530,02;0,68;27,08;
2020;3;8;23.00.00;0.64;530,46;0,68;27,22;
2020;3;9;00.00.00;0.66;495,29;;27,4;
2020;3;9;01.00.00;0.71;529,41;0,68;27,55;
2020;3;9;02.00.00;0.71;529,52;0,68;27,74;
2020;3;9;03.00.00;0.65;513,52;0,65;27,91;
2020;3;9;04.00.00;0.56;532,8;0,68;27,97;
2020;3;9;05.00.00;0.51;506,18;0,65;27,92;
2020;3;9;06.00.00;0.41;495,29;0,65;27,86;
2020;3;9;07.00.00;0.35;531,75;0,68;27,8;
2020;3;9;08.00.00;0.62;512,71;0,65;27,69;
2020;3;9;09.00.00;0.49;533,71;0,68;27,56;
2020;3;9;10.00.00;0.37;535,88;0,68;27,44;
2020;3;9;11.00.00;0.33;499,3;0,63;27,37;
2020;3;9;12.00.00;0.32;530,89;0,68;27,33;
2020;3;9;13.00.00;0.37;528,82;0,68;27,32;
2020;3;9;14.00.00;0.45;531,43;0,68;27,3;
2020;3;9;15.00.00;0.55;523,33;0,67;27,23;
2020;3;9;16.00.00;0.59;542,29;0,68;27,19;
2020;3;9;17.00.00;0.58;526,33;0,68;27,12;
2020;3;9;18.00.00;0.46;586,58;0,73;27,12;
2020;3;9;19.00.00;0.35;545,83;0,69;27,12;
2020;3;9;20.00.00;0.33;528,36;0,67;27,2;
2020;3;9;21.00.00;0.37;564,1;0,71;27,33;
2020;3;9;22.00.00;0.42;529,74;0,67;27,38;
2020;3;9;23.00.00;0.49;529,13;0,67;27,56;
2020;3;10;00.00.00;0.55;486,14;;27,79;
2020;3;10;01.00.00;0.6;529,51;0,68;27,9;
2020;3;10;02.00.00;0.58;545,53;0,7;28,01;
2020;3;10;03.00.00;0.51;530,3;0,68;28,2;
2020;3;10;04.00.00;0.34;530,44;0,68;28,43;
2020;3;10;05.00.00;0.14;528,74;0,68;28,58;
2020;3;10;06.00.00;0.05;527,89;0,68;28,52;
2020;3;10;07.00.00;0.03;535,18;0,68;28,34;
2020;3;10;08.00.00;0.02;524,37;0,68;28,13;
2020;3;10;09.00.00;0.01;531,67;0,68;27,95;
2020;3;10;10.00.00;0.02;531,52;0,68;27,82;
2020;3;10;11.00.00;0.05;514,51;0,65;27,76;
2020;3;10;12.00.00;0.1;497,15;0,63;27,78;
2020;3;10;13.00.00;0.12;498,36;0,63;27,81;
2020;3;10;14.00.00;0.12;501,55;0,64;27,78;
2020;3;10;15.00.00;0.15;503,4;0,64;27,69;
2020;3;10;16.00.00;0.16;501,55;0,64;27,57;
2020;3;10;17.00.00;0.17;502,23;0,64;27,39;
2020;3;10;18.00.00;0.17;538,56;0,68;27,22;
2020;3;10;19.00.00;0.18;639,74;0,8;27,09;
2020;3;10;20.00.00;0.18;530,61;0,68;27,01;
2020;3;10;21.00.00;0.19;530,29;0,68;26,98;
2020;3;10;22.00.00;0.2;531,97;0,68;27,01;
2020;3;10;23.00.00;0.21;504,77;0,65;27,24;
2020;3;11;00.00.00;0.22;467,88;;27,58;
2020;3;11;01.00.00;0.21;505,57;0,65;27,85;
2020;3;11;02.00.00;0.19;505,42;0,65;28,19;
2020;3;11;03.00.00;0.2;504,14;0,65;28,37;
2020;3;11;04.00.00;0.18;504,08;0,65;28,39;
2020;3;11;05.00.00;0.14;507,81;0,65;28,3;
2020;3;11;06.00.00;0.1;533,71;0,67;28,19;
2020;3;11;07.00.00;0.1;501,21;0,65;28,09;
2020;3;11;08.00.00;0.11;540,36;0,69;27,95;
2020;3;11;09.00.00;0.14;502,68;0,64;27,79;
2020;3;11;10.00.00;0.14;509,12;0,65;27,68;
2020;3;11;11.00.00;0.14;510,24;0,65;27,63;
2020;3;11;12.00.00;0.12;509,52;0,65;27,63;
2020;3;11;13.00.00;0.11;509,63;0,65;27,62;
2020;3;11;14.00.00;0.11;507,76;0,65;27,58;
2020;3;11;15.00.00;0.12;504,14;0,64;27,52;
2020;3;11;16.00.00;0.14;501,63;0,64;27,41;
2020;3;11;17.00.00;0.17;502,29;0,64;27,3;
2020;3;11;18.00.00;0.17;502,63;0,64;27,21;
2020;3;11;19.00.00;0.22;472,69;0,61;27,19;
2020;3;11;20.00.00;0.25;520,89;0,67;27,19;
2020;3;11;21.00.00;0.28;496,82;0,64;27,22;
2020;3;11;22.00.00;0.32;496,46;0,64;27,26;
2020;3;11;23.00.00;0.35;496,83;0,64;27,49;
2020;3;12;00.00.00;0.37;474,39;;27,73;
2020;3;12;01.00.00;0.4;497,39;0,64;27,98;
2020;3;12;02.00.00;0.39;570,78;0,72;28,24;
2020;3;12;03.00.00;0.29;540,31;0,69;28,45;
2020;3;12;04.00.00;0.21;526;0,66;28,62;
2020;3;12;05.00.00;0.15;509,06;0,64;28,76;
2020;3;12;06.00.00;0.12;490,02;0,63;28,82;
2020;3;12;07.00.00;0.13;504,2;0,65;28,75;
2020;3;12;08.00.00;0.14;503,4;0,65;28,59;
2020;3;12;09.00.00;0.12;504,95;0,65;28,38;
2020;3;12;10.00.00;0.12;505,63;0,65;28,19;
2020;3;12;11.00.00;0.13;504,46;0,65;28,15;
2020;3;12;12.00.00;0.15;506,17;0,65;28,16;
2020;3;12;13.00.00;0.17;504,7;0,65;28,17;
2020;3;12;14.00.00;0.16;505,1;0,65;28,16;
2020;3;12;15.00.00;0.12;504,45;0,65;28,13;
2020;3;12;16.00.00;0.12;493,43;0,63;28,08;
2020;3;12;17.00.00;0.14;499,81;0,64;28,01;
2020;3;12;18.00.00;0.14;500,34;0,64;27,98;
2020;3;12;19.00.00;0.15;497,42;0,64;27,94;
2020;3;12;20.00.00;0.16;493,41;0,64;27,92;
2020;3;12;21.00.00;0.18;494,55;0,64;27,86;
2020;3;12;22.00.00;0.24;495,63;0,64;27,8;
2020;3;12;23.00.00;0.3;495,29;0,64;27,9;
2020;3;13;00.00.00;0.42;468,39;;28,04;
2020;3;13;01.00.00;0.59;496,01;0,64;28,3;
2020;3;13;02.00.00;0.78;495,71;0,64;28,59;
2020;3;13;03.00.00;0.95;495,83;0,64;28,84;
2020;3;13;04.00.00;1.09;484,9;0,64;29,03;
2020;3;13;05.00.00;1.27;524,65;0,64;29,11;
2020;3;13;06.00.00;1.43;495;0,64;29,06;
2020;3;13;07.00.00;1.77;493,75;0,64;28,94;
2020;3;13;08.00.00;2.54;493,59;0,64;28,73;
2020;3;13;09.00.00;2.78;499,01;0,64;28,52;
2020;3;13;10.00.00;2.77;497,88;0,64;28,36;
2020;3;13;11.00.00;2.26;500,28;0,64;28,31;
2020;3;13;12.00.00;1.92;499,62;0,64;28,33;
2020;3;13;13.00.00;1.85;501,04;0,64;28,33;
2020;3;13;14.00.00;1.73;534,96;0,68;28,31;
2020;3;13;15.00.00;1.51;537,43;0,68;28,22;
2020;3;13;16.00.00;1.42;534,78;0,68;28,08;
2020;3;13;17.00.00;1.31;534,37;0,68;27,98;
2020;3;13;18.00.00;1.07;530,28;0,67;27,94;
2020;3;13;19.00.00;0.82;526,77;0,67;27,92;
2020;3;13;20.00.00;0.64;500,91;0,64;27,89;
2020;3;13;21.00.00;0.48;503,38;0,64;27,87;
2020;3;13;22.00.00;0.35;489,47;0,63;27,87;
2020;3;13;23.00.00;0.25;489,63;0,63;27,97;
2020;3;14;00.00.00;0.2;-4,38;;28,15;
2020;3;14;01.00.00;0.15;489,14;0,63;28,35;
2020;3;14;02.00.00;0.11;486,68;0,63;28,65;
2020;3;14;03.00.00;0.08;484,39;0,62;28,94;
2020;3;14;04.00.00;0.07;485,02;0,62;29,17;
2020;3;14;05.00.00;0.07;485,75;0,62;29,31;
2020;3;14;06.00.00;0.07;485,58;0,62;29,35;
2020;3;14;07.00.00;0.1;485,13;0,62;29,3;
2020;3;14;08.00.00;0.06;485,1;0,62;29,15;
2020;3;14;09.00.00;0.08;489,6;0,62;28,93;
2020;3;14;10.00.00;0.09;489,54;0,62;28,69;
2020;3;14;11.00.00;0.08;527;0,62;28,51;
2020;3;14;12.00.00;0.07;529;0,62;28,37;
2020;3;14;13.00.00;0.09;527;0,62;28,25;
2020;3;14;14.00.00;0.15;481,61;0,62;28,12;
2020;3;14;15.00.00;0.23;472,77;0,61;27,94;
2020;3;14;16.00.00;0.35;503,22;0,68;27,71;
2020;3;14;17.00.00;0.5;503;0,64;27,49;
2020;3;14;18.00.00;0.65;496,76;0,63;27,32;
2020;3;14;19.00.00;0.68;496,96;0,63;27,24;
2020;3;14;20.00.00;0.52;474,09;0,61;27,21;
2020;3;14;21.00.00;0.34;491,15;0,63;27,19;
2020;3;14;22.00.00;0.23;473,45;0,61;27,22;
2020;3;14;23.00.00;0.21;491,31;0,63;27,44;
2020;3;15;00.00.00;0.21;466,07;;27,69;
2020;3;15;01.00.00;0.22;473,36;0,61;28,15;
2020;3;15;02.00.00;0.26;490,94;0,63;28,58;
2020;3;15;03.00.00;0.29;467,69;0,61;28,9;
2020;3;15;04.00.00;0.25;482,34;0,63;28,96;
2020;3;15;05.00.00;0.2;486,55;0,63;28,83;
2020;3;15;06.00.00;0.19;483;0,63;28,58;
2020;3;15;07.00.00;0.16;492,82;0,63;28,32;
2020;3;15;08.00.00;0.14;479,92;0,61;28,08;
2020;3;15;09.00.00;0.11;480,65;0,61;27,9;
2020;3;15;10.00.00;0.06;481,16;0,61;27,73;
2020;3;15;11.00.00;0.06;481,22;0,61;27,65;
2020;3;15;12.00.00;0.06;497,03;0,63;27,62;
2020;3;15;13.00.00;0.06;480,1;0,61;27,61;
2020;3;15;14.00.00;0.09;481,02;0,61;27,62;
2020;3;15;15.00.00;0.12;500,22;0,63;27,58;
2020;3;15;16.00.00;0.12;479,8;0,61;27,53;
2020;3;15;17.00.00;0.16;496,86;0,63;27,47;
2020;3;15;18.00.00;0.13;479,11;0,61;27,43;
2020;3;15;19.00.00;0.12;496,43;0,63;27,4;
2020;3;15;20.00.00;0.12;489,72;0,61;27,4;
2020;3;15;21.00.00;0.11;474,12;0,61;27,44;
2020;3;15;22.00.00;0.12;474,81;0,61;27,5;
2020;3;15;23.00.00;0.12;491,05;0,63;27,58;
2020;3;16;00.00.00;0.15;450,86;;27,7;
2020;3;16;01.00.00;0.14;474,48;0,61;27,8;
2020;3;16;02.00.00;0.15;490,61;0,63;28;
2020;3;16;03.00.00;0.16;475,35;0,61;28,16;
2020;3;16;04.00.00;0.17;475,45;0,61;28,34;
2020;3;16;05.00.00;0.12;491,35;0,63;28,55;
2020;3;16;06.00.00;0.06;450,86;0,58;28,65;
2020;3;16;07.00.00;0.03;509,86;0,61;28,62;
2020;3;16;08.00.00;0.02;493,12;0,64;28,57;
2020;3;16;09.00.00;0.01;491,53;0,63;28,48;
2020;3;16;10.00.00;0.01;478,52;0,61;28,4;
2020;3;16;11.00.00;0.01;478,33;0,61;28,43;
2020;3;16;12.00.00;0.02;478,99;0,61;28,48;
2020;3;16;13.00.00;0.01;478,39;0,61;28,52;
2020;3;16;14.00.00;0.01;496,72;0,64;28,52;
2020;3;16;15.00.00;0.01;478,06;0,61;28,48;
2020;3;16;16.00.00;0.01;478,53;0,61;28,37;
2020;3;16;17.00.00;0.02;476,9;0,61;28,24;
2020;3;16;18.00.00;0.02;476,58;0,61;28,13;
2020;3;16;19.00.00;0.02;474,02;0,61;28,04;
2020;3;16;20.00.00;0.04;473,37;0,61;27,98;
2020;3;16;21.00.00;0.07;470,24;0,61;28;
2020;3;16;22.00.00;0.1;470,71;0,61;28,08;
2020;3;16;23.00.00;0.13;471,08;0,61;28,28;
2020;3;17;00.00.00;0.16;441,83;;28,54;
2020;3;17;01.00.00;0.16;472,17;0,61;29;
2020;3;17;02.00.00;0.12;490,13;0,63;29,4;
2020;3;17;03.00.00;0.13;473,02;0,61;29,58;
2020;3;17;04.00.00;0.14;487,16;0,63;29,61;
2020;3;17;05.00.00;0.17;464,79;0,61;29,55;
2020;3;17;06.00.00;0.22;498,08;0,63;29,42;
2020;3;17;07.00.00;0.21;487,14;0,63;29,24;
2020;3;17;08.00.00;0.11;473,44;0,61;29;
2020;3;17;09.00.00;0.1;532,27;0,67;28,69;
2020;3;17;10.00.00;0.07;506,56;0,64;28,45;
2020;3;17;11.00.00;0.06;511,43;0,64;28,34;
2020;3;17;12.00.00;0.05;462,35;0,6;28,35;
2020;3;17;13.00.00;0.05;467,77;0,6;28,32;
2020;3;17;14.00.00;0.04;467,77;0,6;28,26;
2020;3;17;15.00.00;0.04;480,33;0,6;28,18;
2020;3;17;16.00.00;0.04;1146,63;1,3;28,09;
2020;3;17;17.00.00;0.07;1985,88;2,58;28;
2020;3;17;18.00.00;0.08;1144,94;1,3;27,94;
2020;3;17;19.00.00;0.09;1300,81;1,62;27,89;
2020;3;17;20.00.00;0.08;1011,26;1,22;27,89;
2020;3;17;21.00.00;0.08;828,68;1,04;27,9;
2020;3;17;22.00.00;0.06;755,48;0,92;27,93;
2020;3;17;23.00.00;0.07;680,77;0,85;28,11;
2020;3;18;00.00.00;0.06;461,74;;28,23;
2020;3;18;01.00.00;0.07;614,74;0,79;28,36;
2020;3;18;02.00.00;0.06;613,36;0,77;28,44;
2020;3;18;03.00.00;0.06;611,62;0,77;28,41;
2020;3;18;04.00.00;0.06;625,4;0,73;28,33;
2020;3;18;05.00.00;0.06;547,13;0,73;28,23;
2020;3;18;06.00.00;0.06;536,15;0,73;28,15;
2020;3;18;07.00.00;0.06;567,11;0,72;28,02;
2020;3;18;08.00.00;0.06;542,04;0,69;27,88;
2020;3;18;09.00.00;0.05;575,72;0,72;27,73;
2020;3;18;10.00.00;0.07;566,68;0,71;27,62;
2020;3;18;11.00.00;0.08;578,56;0,73;27,66;
2020;3;18;12.00.00;0.09;576,3;0,73;27,73;
2020;3;18;13.00.00;0.09;556,57;0,7;27,76;
2020;3;18;14.00.00;0.09;523,9;0,66;27,76;
2020;3;18;15.00.00;0.08;573,95;0,72;27,71;
2020;3;18;16.00.00;0.07;548,86;0,69;27,62;
2020;3;18;17.00.00;0.08;579,93;0,72;27,54;
2020;3;18;18.00.00;0.09;539,58;0,68;27,48;
2020;3;18;19.00.00;0.07;571,47;0,68;27,43;
2020;3;18;20.00.00;0.07;539,19;0,68;27,37;
2020;3;18;21.00.00;0.07;543,48;0,68;27,33;
2020;3;18;22.00.00;0.07;544,26;0,68;27,33;
2020;3;18;23.00.00;0.05;543,49;0,68;27,66;
2020;3;19;00.00.00;0.04;499,78;;27,94;
2020;3;19;01.00.00;0.04;528,52;0,67;28,26;
2020;3;19;02.00.00;0.04;545,4;0,68;28,51;
2020;3;19;03.00.00;0.05;533,36;0,67;28,7;
2020;3;19;04.00.00;0.09;509,36;0,64;28,83;
2020;3;19;05.00.00;0.19;563,36;0,7;28,84;
2020;3;19;06.00.00;0.32;549,79;0,7;28,78;
2020;3;19;07.00.00;0.35;530,84;0,67;28,66;
2020;3;19;08.00.00;0.24;531,14;0,67;28,51;
2020;3;19;09.00.00;0.12;534,98;0,67;28,28;
2020;3;19;10.00.00;0.05;513,51;0,65;28,05;
2020;3;19;11.00.00;0.03;515,4;0,65;27,93;
2020;3;19;12.00.00;0.03;503,16;0,64;27,87;
2020;3;19;13.00.00;0.04;575,4;0,72;27,82;
2020;3;19;14.00.00;0.04;766,28;0,72;27,74;
2020;3;19;15.00.00;0.05;904,6;0,72;27,64;
2020;3;19;16.00.00;0.05;2189,11;2,6;27,53;
2020;3;19;17.00.00;0.07;2143,91;2,6;27,44;
2020;3;19;18.00.00;0.06;2080,92;2,39;27,41;
2020;3;19;19.00.00;0.05;2016,47;2,42;27,44;
2020;3;19;20.00.00;0.04;1891,15;2,28;27,52;
2020;3;19;21.00.00;0.05;1332,5;1,65;27,55;
2020;3;19;22.00.00;0.05;1085,07;1,3;27,52;
2020;3;19;23.00.00;0.06;948,68;1,18;27,67;
2020;3;20;00.00.00;0.08;637,33;;27,89;
2020;3;20;01.00.00;0.1;900,58;1,09;28,11;
2020;3;20;02.00.00;0.1;759,83;0,93;28,33;
2020;3;20;03.00.00;0.1;756,75;0,93;28,53;
2020;3;20;04.00.00;0.08;730,42;0,91;28,68;
2020;3;20;05.00.00;0.06;690,25;0,91;28,73;
2020;3;20;06.00.00;0.04;713,15;0,91;28,71;
2020;3;20;07.00.00;0.03;683,27;0,85;28,65;
2020;3;20;08.00.00;0.08;680,92;0,84;28,53;
2020;3;20;09.00.00;0.07;656,71;0,8;28,3;
2020;3;20;10.00.00;0.06;654,19;0,8;28,06;
2020;3;20;11.00.00;0.05;639,94;0,79;27,91;
2020;3;20;12.00.00;0.03;660,96;0,81;27,87;
2020;3;20;13.00.00;0.02;640,41;0,79;27,83;
2020;3;20;14.00.00;0.02;639,87;0,79;27,78;
2020;3;20;15.00.00;0.01;640,37;0,79;27,71;
2020;3;20;16.00.00;0.01;883,98;1,07;27,62;
2020;3;20;17.00.00;0.01;2011,01;2,32;27,54;
2020;3;20;18.00.00;0.01;1122,83;1,3;27,45;
2020;3;20;19.00.00;0.02;889,88;1,08;27,36;
2020;3;20;20.00.00;0.03;822,15;1;27,27;
2020;3;20;21.00.00;0.03;739,9;0,91;27,23;
2020;3;20;22.00.00;0.04;690,36;0,86;27,24;
2020;3;20;23.00.00;0.04;691,65;0,86;27,44;
2020;3;21;00.00.00;0.03;585,89;;27,72;
2020;3;21;01.00.00;0.03;671,86;0,84;27,97;
2020;3;21;02.00.00;0.03;672;0,84;28,17;
2020;3;21;03.00.00;0.02;671,76;0,84;28,37;
2020;3;21;04.00.00;0.03;654,18;0,82;28,51;
2020;3;21;05.00.00;0.03;652,86;0,82;28,62;
2020;3;21;06.00.00;0.03;613,26;0,82;28,69;
2020;3;21;07.00.00;0.03;650,68;0,82;28,68;
2020;3;21;08.00.00;0.01;622,35;0,78;28,54;
2020;3;21;09.00.00;0.01;643,02;0,8;28,35;
2020;3;21;10.00.00;0.01;639,91;0,8;28,14;
2020;3;21;11.00.00;0.01;628,08;0,78;28,01;
2020;3;21;12.00.00;0.01;627,2;0,78;27,96;
2020;3;21;13.00.00;0.01;628,68;0,78;27,94;
2020;3;21;14.00.00;0.01;626,13;0,78;27,9;
2020;3;21;15.00.00;0.01;627,28;0,78;27,83;
2020;3;21;16.00.00;0.01;626,39;0,78;27,75;
2020;3;21;17.00.00;0.02;627,94;0,78;27,62;
2020;3;21;18.00.00;0.02;625,51;0,78;27,52;
2020;3;21;19.00.00;0.02;622,07;0,78;27,4;
2020;3;21;20.00.00;0.01;621,34;0,78;27,35;
2020;3;21;21.00.00;0.01;620,37;0,78;27,35;
2020;3;21;22.00.00;0.01;620,23;0,78;27,38;
2020;3;21;23.00.00;0.01;603,17;0,75;27,66;
2020;3;22;00.00.00;0.01;571,25;;28,05;
2020;3;22;01.00.00;0.01;585,89;0,74;28,57;
2020;3;22;02.00.00;0.02;620,68;0,78;28,98;
2020;3;22;03.00.00;0.03;604,61;0,75;29,22;
2020;3;22;04.00.00;0.02;638,64;0,75;29,28;
2020;3;22;05.00.00;0.03;587,64;0,75;29,23;
2020;3;22;06.00.00;0.02;619,07;0,75;29,15;
2020;3;22;07.00.00;0.03;611,36;0,75;29,02;
2020;3;22;08.00.00;0.09;611,36;0,75;28,86;
2020;3;22;09.00.00;0.09;591,38;0,73;28,62;
2020;3;22;10.00.00;0.08;606,94;0,75;28,36;
2020;3;22;11.00.00;0.06;628,55;0,77;28,22;
2020;3;22;12.00.00;0.06;611,15;0,75;28,19;
2020;3;22;13.00.00;0.05;611,25;0,75;28,19;
2020;3;22;14.00.00;0.03;1759,59;2,1;28,17;
2020;3;22;15.00.00;0.04;1605,37;1,93;28,07;
2020;3;22;16.00.00;0.05;1064,01;1,27;27,94;
2020;3;22;17.00.00;0.06;861,8;1,05;27,79;
2020;3;22;18.00.00;0.06;778,29;0,95;27,65;
2020;3;22;19.00.00;0.08;725,46;0,89;27,55;
2020;3;22;20.00.00;0.08;690,36;0,86;27,48;
2020;3;22;21.00.00;0.08;691,3;0,86;27,4;
2020;3;22;22.00.00;0.09;670,56;0,83;27,37;
2020;3;22;23.00.00;0.09;656,83;0,81;27,71;
2020;3;23;00.00.00;0.1;-4,65;;28,13;
2020;3;23;01.00.00;0.11;654,91;0,81;28,45;
2020;3;23;02.00.00;0.12;653,52;0,81;28,73;
2020;3;23;03.00.00;0.11;636,04;0,8;28,89;
2020;3;23;04.00.00;0.1;656,98;0,82;28,99;
2020;3;23;05.00.00;0.1;634,59;0,8;28,98;
2020;3;23;06.00.00;0.11;609,29;0,77;28,94;
2020;3;23;07.00.00;0.11;636,1;0,8;28,82;
2020;3;23;08.00.00;0.18;636,31;0,8;28,65;
2020;3;23;09.00.00;0.17;624,89;0,78;28,43;
2020;3;23;10.00.00;0.14;642,23;0,8;28,19;
2020;3;23;11.00.00;0.12;0;0;28;
2020;3;23;12.00.00;0.1;-2,49;0;27,88;
2020;3;23;13.00.00;0.09;846,91;1,02;27,81;
2020;3;23;14.00.00;0.11;945,7;1,08;27,73;
2020;3;23;15.00.00;0.16;942,25;1,13;27,65;
2020;3;23;16.00.00;0.18;835,3;1,03;27,55;
2020;3;23;17.00.00;0.21;735,88;0,9;27,47;
2020;3;23;18.00.00;0.21;715,66;0,88;27,39;
2020;3;23;19.00.00;0.18;699,82;0,86;27,33;
2020;3;23;20.00.00;0.17;665,32;0,82;27,3;
2020;3;23;21.00.00;0.17;678,35;0,84;27,33;
2020;3;23;22.00.00;0.2;662,91;0,83;27,4;
2020;3;23;23.00.00;0.25;648,8;0,81;27,56;
2020;3;24;00.00.00;0.27;614,2;;27,79;
2020;3;24;01.00.00;0.27;647,82;0,81;28,04;
2020;3;24;02.00.00;0.28;647,71;0,81;28,29;
2020;3;24;03.00.00;0.24;647,42;0,81;28,52;
2020;3;24;04.00.00;0.19;644,27;0,8;28,75;
2020;3;24;05.00.00;0.17;644,12;0,8;28,88;
2020;3;24;06.00.00;0.15;643,9;0,8;28,87;
2020;3;24;07.00.00;0.13;642,16;0,8;28,72;
2020;3;24;08.00.00;0.1;645,27;0,8;28,47;
2020;3;24;09.00.00;0.1;631,79;0,78;28,23;
2020;3;24;10.00.00;0.08;618,77;0,77;28,02;
2020;3;24;11.00.00;0.09;651,06;0,82;27,94;
2020;3;24;12.00.00;0.1;622,35;0,77;27,9;
2020;3;24;13.00.00;0.11;617,62;0,77;27,87;
2020;3;24;14.00.00;0.14;1134,38;1,3;27,82;
2020;3;24;15.00.00;0.15;1130,63;1,3;27,76;
2020;3;24;16.00.00;0.16;1030,96;1,23;27,7;
2020;3;24;17.00.00;0.17;979,86;0,27;27,68;
2020;3;24;18.00.00;0.16;833,28;1,01;27,67;
2020;3;24;19.00.00;0.16;763,46;0,94;27,66;
2020;3;24;20.00.00;0.17;775,1;0,94;27,69;
2020;3;24;21.00.00;0.17;740,92;0,91;27,69;
2020;3;24;22.00.00;0.15;705,27;0,87;27,73;
2020;3;24;23.00.00;0.13;706,24;0,87;27,93;
2020;3;25;00.00.00;0.12;628,1;;28,14;
2020;3;25;01.00.00;0.11;692,62;0,86;28,33;
2020;3;25;02.00.00;0.1;673,08;0,83;28,54;
2020;3;25;03.00.00;0.1;663,01;0,86;28,62;
2020;3;25;04.00.00;0.1;673,94;0,83;28,63;
2020;3;25;05.00.00;0.09;695,54;0,86;28,53;
2020;3;25;06.00.00;0.13;656,62;0,86;28,39;
2020;3;25;07.00.00;0.13;661,86;0,83;28,23;
2020;3;25;08.00.00;0.11;677,38;0,83;28,03;
2020;3;25;09.00.00;0.09;676,43;0,84;27,83;
2020;3;25;10.00.00;0.08;698,84;0,86;27,67;
2020;3;25;11.00.00;0.07;665,69;0,83;27,69;
2020;3;25;12.00.00;0.08;666;0,83;27,75;
2020;3;25;13.00.00;0.09;676,82;0,84;27,8;
2020;3;25;14.00.00;0.11;629,84;0,78;27,87;
2020;3;25;15.00.00;0.12;676,12;0,84;27,87;
2020;3;25;16.00.00;0.13;676,9;0,83;27,84;
2020;3;25;17.00.00;0.13;674,7;0,83;27,8;
2020;3;25;18.00.00;0.12;642,01;0,8;27,77;
2020;3;25;19.00.00;0.11;661,5;0,82;27,76;
2020;3;25;20.00.00;0.12;639,27;0,8;27,81;
2020;3;25;21.00.00;0.14;641,08;0,8;27,87;
2020;3;25;22.00.00;0.15;660,77;0,82;27,87;
2020;3;25;23.00.00;0.14;639,22;0,8;28,12;
2020;3;26;00.00.00;0.12;608,85;;28,48;
2020;3;26;01.00.00;0.09;639,51;0,8;28,86;
2020;3;26;02.00.00;0.07;660,11;0,82;29,12;
2020;3;26;03.00.00;0.05;638,41;0,8;29,27;
2020;3;26;04.00.00;0.04;614,75;0,77;29,34;
